"","subject_id","rt","time_elapsed","prolific_id","cb","study_id","session_id","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","comments","rowtype","trialtype"
"2156","onqgyw6l5w",7028,828631,"60205d8a88ba9165dda2b151",1,"668582e30cf76773d7ac09c4","66858ed007b81385ad914b00","80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend",NA,"stim","c1"
"2157","onqgyw6l5w",11336.1999999881,881066,"60205d8a88ba9165dda2b151",1,"668582e30cf76773d7ac09c4","66858ed007b81385ad914b00","80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel",NA,"stim","d4"
"2158","onqgyw6l5w",4676.09999996424,916147,"60205d8a88ba9165dda2b151",1,"668582e30cf76773d7ac09c4","66858ed007b81385ad914b00","80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"2159","onqgyw6l5w",9649.69999998808,948796,"60205d8a88ba9165dda2b151",1,"668582e30cf76773d7ac09c4","66858ed007b81385ad914b00","50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d6"
"2160","onqgyw6l5w",9826.69999998808,979432,"60205d8a88ba9165dda2b151",1,"668582e30cf76773d7ac09c4","66858ed007b81385ad914b00","80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A",NA,"stim","c4"
"2161","opl5zrhvvg",34014.5,228490,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill A",NA,"stim","d7"
"2162","opl5zrhvvg",16069.3000001907,337493,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","50%","80%","50%","10%","cook",1,0,0,1,"The dessert did not impress the panel",NA,"stim","d4"
"2163","opl5zrhvvg",16649.1999998093,396317,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","50%","80%","50%","10%","job",0,0,0,1,"The candidate demonstrated skill A",NA,"stim","d1"
"2164","opl5zrhvvg",15520.9000000954,425668,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"2165","opl5zrhvvg",16048.4000000954,459537,"57ddbe346598aa000199268a",0,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","10%","70%","80%","50%","job",1,0,1,1,"The candidate had skill B",NA,"stim","d5"
"2166","opl5zrhvvg",14544.7000002861,497804,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","80%","50%","10%","70%","job",0,1,0,0,"The candidate demonstrated skill A",NA,"stim","c2"
"2167","opl5zrhvvg",9474.5,517251,"57ddbe346598aa000199268a",0,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","10%","50%","80%","50%","job",0,1,0,1,"The candidate demonstrated skill B",NA,"stim","d2"
"2168","opl5zrhvvg",10530,538485,"57ddbe346598aa000199268a",0,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","10%","50%","80%","50%","cook",1,1,0,1,"The dessert impressed the panel",NA,"stim","d6"
"2169","opl5zrhvvg",13376.9000000954,584728,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","50%","80%","50%","10%","group",1,0,0,0,"The lecturer talked about the paper",NA,"stim","c3"
"2170","opl5zrhvvg",9712.5,623634,"57ddbe346598aa000199268a",0,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","10%","70%","80%","50%","job",0,0,0,0,"The candidate had skill B",NA,"stim","c1"
"2171","opl5zrhvvg",3326.40000009537,650803,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","80%","50%","10%","50%","cook",1,1,0,0,"The chef did not complete the dessert",NA,"stim","c4"
"2172","opl5zrhvvg",1169.7999997139,683479,"57ddbe346598aa000199268a",1,"668582e30cf76773d7ac09c4","66858c6a188c24abbc312615","80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"2173","otjfe3xsbs",16910.3000000119,401350,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"2174","otjfe3xsbs",13005.0999999642,479772,"668565ac73f6ca0437ad4676",0,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel",NA,"stim","d2"
"2175","otjfe3xsbs",3373.59999996424,555669,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"2176","otjfe3xsbs",2223.5,602830,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish",NA,"stim","c1"
"2177","otjfe3xsbs",9677.60000002384,656197,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","80%","50%","10%","70%","cook",1,0,1,1,"The main dish impressed the panel",NA,"stim","d5"
"2178","otjfe3xsbs",8062.39999997616,692677,"668565ac73f6ca0437ad4676",0,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","50%","10%","50%","80%","group",1,0,0,1,"The lecturer did not talk about the paper",NA,"stim","d4"
"2179","otjfe3xsbs",9446.5,730477,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","80%","50%","10%","70%","job",0,1,0,0,"The candidate did not demonstrate skill B",NA,"stim","c2"
"2180","otjfe3xsbs",4253.89999997616,768941,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","80%","50%","10%","50%","cook",1,1,0,1,"The dessert did not impress the panel",NA,"stim","d6"
"2181","otjfe3xsbs",2989.19999998808,798708,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","80%","50%","10%","50%","cook",1,1,1,0,"The main dish impressed the panel",NA,"stim","c5"
"2182","otjfe3xsbs",1685,819900,"668565ac73f6ca0437ad4676",0,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill B",NA,"stim","d1"
"2183","otjfe3xsbs",7142.39999997616,849229,"668565ac73f6ca0437ad4676",1,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","50%","80%","50%","10%","group",1,1,0,0,"The postdoc talked about the paper",NA,"stim","c4"
"2184","otjfe3xsbs",1869,865420,"668565ac73f6ca0437ad4676",0,"668582e30cf76773d7ac09c4","66858946fe184ba09e701487","10%","70%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A",NA,"stim","c3"
"2185","oulvv7z984",19530.3000000119,236052,"657199e05a6d2b9430748756",0,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","50%","10%","50%","80%","group",1,1,0,0,"The lecturer did not talk about the paper",NA,"stim","c4"
"2186","oulvv7z984",20092.5,312675,"657199e05a6d2b9430748756",1,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","50%","80%","50%","10%","cook",0,0,0,1,"The chef did not complete the main dish",NA,"stim","d1"
"2187","oulvv7z984",13505.6000000238,400294,"657199e05a6d2b9430748756",0,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","10%","50%","80%","50%","group",1,1,1,0,"The lecturer attended",NA,"stim","c5"
"2188","oulvv7z984",10871.400000006,450480,"657199e05a6d2b9430748756",1,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A",NA,"stim","d5"
"2189","oulvv7z984",8957.29999998212,496222,"657199e05a6d2b9430748756",1,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","50%","80%","50%","10%","job",0,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d2"
"2190","oulvv7z984",8352.29999998212,535302,"657199e05a6d2b9430748756",1,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","50%","80%","50%","10%","cook",1,1,1,1,"The dessert impressed the panel",NA,"stim","d7"
"2191","oulvv7z984",1114.19999998808,577679,"657199e05a6d2b9430748756",0,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B",NA,"stim","c1"
"2192","oulvv7z984",1114.40000000596,609563,"657199e05a6d2b9430748756",1,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","80%","50%","10%","70%","group",0,1,1,1,"The postdoc attended",NA,"stim","d3"
"2193","oulvv7z984",1219.40000000596,631548,"657199e05a6d2b9430748756",0,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","10%","70%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"2194","oulvv7z984",1229.20000001788,671671,"657199e05a6d2b9430748756",0,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","10%","70%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"2195","oulvv7z984",1329.59999999404,701993,"657199e05a6d2b9430748756",1,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","50%","80%","50%","10%","cook",1,0,0,0,"The main dish did not impress the panel",NA,"stim","c3"
"2196","oulvv7z984",804.40000000596,744391,"657199e05a6d2b9430748756",0,"668582e30cf76773d7ac09c4","66858d2a3e1c7bf01dfb441e","10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c2"
"2197","p6kum21t0d",84144.5,284623,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","80%","50%","10%","70%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"2198","p6kum21t0d",20163,389276,"5ded4f9eff7f7141577d409a",0,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill A",NA,"stim","d7"
"2199","p6kum21t0d",9767.80000000075,480257,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill A",NA,"stim","d6"
"2200","p6kum21t0d",20175.5,523955,"5ded4f9eff7f7141577d409a",0,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","50%","10%","50%","80%","cook",1,0,0,0,"The chef did not complete the dessert",NA,"stim","c3"
"2201","p6kum21t0d",14764.4000000004,581289,"5ded4f9eff7f7141577d409a",0,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","50%","10%","50%","80%","group",1,1,0,0,"The lecturer did not talk about the paper",NA,"stim","c4"
"2202","p6kum21t0d",1158.29999999888,615371,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","50%","80%","50%","10%","job",0,1,0,0,"The candidate did not have skill A",NA,"stim","c2"
"2203","p6kum21t0d",6433.80000000075,650041,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend",NA,"stim","c1"
"2204","p6kum21t0d",19408.3999999985,690707,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","80%","50%","10%","70%","cook",1,0,0,1,"The chef did not complete the dessert",NA,"stim","d4"
"2205","p6kum21t0d",6568.20000000112,726824,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","80%","50%","10%","70%","group",1,1,1,0,"The postdoc attended",NA,"stim","c5"
"2206","p6kum21t0d",4844.19999999925,757640,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel",NA,"stim","d5"
"2207","p6kum21t0d",7999,797350,"5ded4f9eff7f7141577d409a",1,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"2208","p6kum21t0d",3124.40000000037,816404,"5ded4f9eff7f7141577d409a",0,"668582e30cf76773d7ac09c4","668590dba216fbf572a5141c","10%","70%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"2209","p9aky8vd7r",37664.6000001431,379806,"5b3fc56e84dd7c000180af27",1,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"2210","p9aky8vd7r",19379.7999999523,504271,"5b3fc56e84dd7c000180af27",1,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill B",NA,"stim","c4"
"2211","p9aky8vd7r",20582.2999999523,595922,"5b3fc56e84dd7c000180af27",0,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","50%","10%","50%","80%","job",0,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d2"
"2212","p9aky8vd7r",30983.3999998569,728820,"5b3fc56e84dd7c000180af27",1,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","80%","50%","10%","70%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"2213","p9aky8vd7r",18612.8000001907,811635,"5b3fc56e84dd7c000180af27",1,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","80%","50%","10%","70%","job",1,0,1,1,"The candidate demonstrated skill A",NA,"stim","d5"
"2214","p9aky8vd7r",14763.3999998569,870750,"5b3fc56e84dd7c000180af27",0,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","50%","10%","50%","80%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"2215","p9aky8vd7r",15763.7999999523,959049,"5b3fc56e84dd7c000180af27",0,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","10%","70%","80%","50%","group",0,0,0,1,"The postdoc did not attend",NA,"stim","d1"
"2216","p9aky8vd7r",9164.29999995232,1027732,"5b3fc56e84dd7c000180af27",0,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c2"
"2217","p9aky8vd7r",15564.5999999046,1070698,"5b3fc56e84dd7c000180af27",1,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B",NA,"stim","c3"
"2218","p9aky8vd7r",20815.7000000477,1137749,"5b3fc56e84dd7c000180af27",1,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"2219","p9aky8vd7r",11717.1000001431,1217082,"5b3fc56e84dd7c000180af27",0,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","10%","70%","80%","50%","group",1,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d6"
"2220","p9aky8vd7r",13566.8000001907,1274916,"5b3fc56e84dd7c000180af27",0,"668582e30cf76773d7ac09c4","668592a560c5239314409ed9","10%","50%","80%","50%","cook",1,1,1,1,"The dessert impressed the panel",NA,"stim","d7"
"2221","p9d2vc9otv",15567.3999999762,277289,"651ab77f6ee1c6bf2ecf4802",1,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","80%","50%","10%","50%","cook",0,0,0,1,"The main dish did not impress the panel",NA,"stim","d1"
"2222","p9d2vc9otv",20574.7000000179,365703,"651ab77f6ee1c6bf2ecf4802",1,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill B",NA,"stim","c4"
"2223","p9d2vc9otv",12171,456389,"651ab77f6ee1c6bf2ecf4802",0,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend",NA,"stim","c2"
"2224","p9d2vc9otv",8335.29999998212,499252,"651ab77f6ee1c6bf2ecf4802",1,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend",NA,"stim","c1"
"2225","p9d2vc9otv",8402.59999999404,535510,"651ab77f6ee1c6bf2ecf4802",0,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A",NA,"stim","c5"
"2226","p9d2vc9otv",7334.09999999404,583750,"651ab77f6ee1c6bf2ecf4802",1,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","80%","50%","10%","70%","job",1,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d6"
"2227","p9d2vc9otv",6445.09999999404,623294,"651ab77f6ee1c6bf2ecf4802",0,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"2228","p9d2vc9otv",3306.60000002384,662860,"651ab77f6ee1c6bf2ecf4802",0,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","10%","70%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill B",NA,"stim","c3"
"2229","p9d2vc9otv",6973.80000001192,704643,"651ab77f6ee1c6bf2ecf4802",1,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","50%","80%","50%","10%","cook",1,0,1,1,"The dessert impressed the panel",NA,"stim","d5"
"2230","p9d2vc9otv",1720,733375,"651ab77f6ee1c6bf2ecf4802",0,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend",NA,"stim","d2"
"2231","p9d2vc9otv",1979.19999998808,756157,"651ab77f6ee1c6bf2ecf4802",1,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel",NA,"stim","d7"
"2232","p9d2vc9otv",2890.40000000596,776519,"651ab77f6ee1c6bf2ecf4802",0,"668582e30cf76773d7ac09c4","66859fc119279648eb6d92f7","10%","50%","80%","50%","job",1,0,0,1,"The candidate did not have skill B",NA,"stim","d4"
"2233","pqek3zm8sj",22706.9000000954,348124,"6659f91690c067aa84c59264",0,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","10%","50%","80%","50%","group",0,0,0,1,"The postdoc talked about the paper",NA,"stim","d1"
"2234","pqek3zm8sj",24802.2999999523,614712,"6659f91690c067aa84c59264",1,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"2235","pqek3zm8sj",27931.2000000477,752289,"6659f91690c067aa84c59264",1,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","80%","50%","10%","50%","cook",0,1,0,0,"The dessert did not impress the panel",NA,"stim","c2"
"2236","pqek3zm8sj",7268.20000004768,830591,"6659f91690c067aa84c59264",0,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","50%","10%","50%","80%","cook",1,1,1,1,"The dessert impressed the panel",NA,"stim","d7"
"2237","pqek3zm8sj",7613.80000019073,893482,"6659f91690c067aa84c59264",1,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper",NA,"stim","d4"
"2238","pqek3zm8sj",3238.10000014305,969906,"6659f91690c067aa84c59264",0,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"2239","pqek3zm8sj",9386.70000004768,1036038,"6659f91690c067aa84c59264",1,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","80%","50%","10%","70%","cook",1,0,1,1,"The main dish impressed the panel",NA,"stim","d5"
"2240","pqek3zm8sj",8022.09999990463,1097161,"6659f91690c067aa84c59264",1,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"2241","pqek3zm8sj",2364.90000009537,1129092,"6659f91690c067aa84c59264",0,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","50%","10%","50%","80%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"2242","pqek3zm8sj",2890.5,1157157,"6659f91690c067aa84c59264",0,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","50%","10%","50%","80%","cook",0,0,0,0,"The main dish did not impress the panel",NA,"stim","c1"
"2243","pqek3zm8sj",1999.79999995232,1193550,"6659f91690c067aa84c59264",1,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","80%","50%","10%","50%","cook",1,0,0,0,"The main dish did not impress the panel",NA,"stim","c3"
"2244","pqek3zm8sj",2421.40000009537,1223356,"6659f91690c067aa84c59264",1,"668582e30cf76773d7ac09c4","668591dfabbdf1d4cd38e49b","80%","50%","10%","50%","group",1,1,0,0,"The lecturer did not talk about the paper",NA,"stim","c4"
"2245","pxtuxd90qq",54803.5999999996,415670,"5f2afec0781f2848ac688140",1,"668582e30cf76773d7ac09c4","6685927ca8cf495bf9f70f8b","80%","50%","10%","70%","cook",1,1,0,1,"The chef completed the main dish",NA,"stim","d6"
"2246","pxtuxd90qq",5108,532645,"5f2afec0781f2848ac688140",1,"668582e30cf76773d7ac09c4","6685927ca8cf495bf9f70f8b","80%","50%","10%","50%","cook",1,0,1,1,"The chef did not complete the dessert",NA,"stim","d5"
"2247","pxtuxd90qq",7047.5,582256,"5f2afec0781f2848ac688140",1,"668582e30cf76773d7ac09c4","6685927ca8cf495bf9f70f8b","50%","80%","50%","10%","group",1,1,1,0,"The postdoc attended",NA,"stim","c5"
"2248","pxtuxd90qq",2682.5,633308,"5f2afec0781f2848ac688140",1,"668582e30cf76773d7ac09c4","6685927ca8cf495bf9f70f8b","80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish",NA,"stim","d1"
"2249","pxtuxd90qq",2237.19999999925,677788,"5f2afec0781f2848ac688140",1,"668582e30cf76773d7ac09c4","6685927ca8cf495bf9f70f8b","80%","50%","10%","50%","cook",0,1,0,1,"The chef completed the dessert",NA,"stim","d2"
"2250","pxtuxd90qq",12579.9000000004,712724,"5f2afec0781f2848ac688140",1,"668582e30cf76773d7ac09c4","6685927ca8cf495bf9f70f8b","50%","80%","50%","10%","group",0,1,0,0,"The postdoc talked about the paper",NA,"stim","c2"
