"","mindsCode","tag","response","index","digit1","digit2","digit3","digit4","digit5","digit6","X","left","right","condObs"
"1062","M080084","t011111","Drew went for a run and stopped for his favourite food hot dogs",1280,0,1,1,1,1,1,"Drew went for a run and stopped for his favourite food hot dogs _ Cu=1","Drew went for a run and stopped for his favourite food hot dogs","Cu=1","0111"
"1063","M089254","t100011","Lost but looking for hotdogs, thier favourite",1281,1,0,0,0,1,1,"Lost but looking for hotdogs, their favourite _ K=0","Lost but looking for hotdogs, their favourite","K=0","1000"
"1064","M089254","t010000","Goes to nearest as convenient and close",1282,0,1,0,0,0,0,"Goes to nearest as convenient and close _ C=0","Goes to nearest as convenient and close","C=0","0100"
"1065","M089254","t000001","Wanted pizza, didn;t know how to get there via the shortest route",1283,0,0,0,0,0,1,"Wanted pizza, didn't know how to get there via the shortest route _ K=0","Wanted pizza, didn't know how to get there via the shortest route","K=0","0000"
"1066","M089254","t110010","Goes shortest route to thier favourite",1284,1,1,0,0,1,0,"Goes shortest route to their favourite _ P=1","Goes shortest route to their favourite","P=1","1100"
"1067","M089254","t101100","Fancied something different this time",1285,1,0,1,1,0,0,"Fancied something different this time _ Pu=0","Fancied something different this time","Pu=0","1011"
"1068","M089254","t111101","Wanted to go the long way as like sports",1286,1,1,1,1,0,1,"Wanted to go the long way as like sports _ C=1","Wanted to go the long way as like sports","C=1","1111"
"1069","M089254","t001110","really wanted hotdogs",1287,0,0,1,1,1,0,"really wanted hotdogs _ Pu=1","really wanted hotdogs","Pu=1","0011"
"1070","M089254","t011111","Wanted to take the long route as likes sports",1288,0,1,1,1,1,1,"Wanted to take the long route as likes sports _ C=1","Wanted to take the long route as likes sports","C=1","0111"
"1071","M807351","t000010","He likes hotdogs and takes shortest route to stall",1289,0,0,0,0,1,0,"He likes hotdogs and takes shortest route to stall _ P=1","He likes hotdogs and takes shortest route to stall","P=1","0000"
"1072","M807351","t100100","He took shortest route to a stall",1290,1,0,0,1,0,0,"He took shortest route to a stall _ C=0","He took shortest route to a stall","C=0","1001"
"1073","M807351","t111110","Takes shortest route to hotdog stall",1291,1,1,1,1,1,0,"Takes shortest route to hotdog stall _ C=0","Takes shortest route to hotdog stall","C=0","1111"
"1074","M807351","t010001","Wanted to see stall options before deciding what to eat",1292,0,1,0,0,0,1,"Wanted to see stall options before deciding what to eat _ Ku=1","Wanted to see stall options before deciding what to eat","Ku=1","0100"
"1075","M807351","t011000","Knows shortest path to nearest stall",1294,0,1,1,0,0,0,"Knows shortest path to nearest stall _ K=1","Knows shortest path to nearest stall","K=1","0110"
"1076","M807351","t110011","Wants hotdogs but wants to see whats available at pizza stall first",1296,1,1,0,0,1,1,"Wants hotdogs but wants to see what's available at pizza stall first _ Ku=1","Wants hotdogs but wants to see what's available at pizza stall first","Ku=1","1100"
"1077","M018187","t011010","Drew knows the shortest way to the hot dog stand",1297,0,1,1,0,1,0,"Drew knows the shortest way to the hot dog stand _ K=1","Drew knows the shortest way to the hot dog stand","K=1","0110"
"1078","M018187","t001001","Brooklyn took the longest route because he was sporty",1299,0,0,1,0,0,1,"Brooklyn took the longest route because he was sporty _ C=1","Brooklyn took the longest route because he was sporty","C=1","0010"
"1079","M018187","t000100","Adrian went the shortest way to save energy",1300,0,0,0,1,0,0,"Adrian went the shortest way to save energy _ C=0","Adrian went the shortest way to save energy","C=0","0001"
"1080","M018187","t111000","Taylor preferred pizza that day",1301,1,1,1,0,0,0,"Taylor preferred pizza that day _ Pu=0","Taylor preferred pizza that day","Pu=0","1110"
"1081","M018187","t100110","Harper sort-of knew where the hot dog stand was",1302,1,0,0,1,1,0,"Harper sort-of knew where the hot dog stand was _ K=1","Harper sort-of knew where the hot dog stand was","K=1","1001"
"1082","M018187","t010011","Charlie preferred hot dogs that day but went the long route for some unknown reason",1303,0,1,0,0,1,1,"Charlie preferred hot dogs that day but went the long route for some unknown reason _ Pu=1","Charlie preferred hot dogs that day but went the long route for some unknown reason","Pu=1","0100"
"1083","M018187","t110101","Parker went to hot dog stand but changed his mind when he got there",1304,1,1,0,1,0,1,"Parker went to hot dog stand but changed his mind when he got there _ Su=0","Parker went to hot dog stand but changed his mind when he got there","Su=0","1101"
"1084","M003175","t011011","Drew knew he could have gotten to the hot dog truck faster through another route, but he was feeling like taking a longer and different path this time",1305,0,1,1,0,1,1,"Drew knew he could have gotten to the hot dog truck faster through another route, but he was feeling like taking a longer and different path this time _ Cu=1","Drew knew he could have gotten to the hot dog truck faster through another route, but he was feeling like taking a longer and different path this time","Cu=1","0110"
"1085","M003175","t101000","Jesse doesn't know the area, so he assumed that the hot dog truck might be located after the pizza truck that he can see. He chooses this path, knowing that he doesn't mind walking for a bit longer anyway",1306,1,0,1,0,0,0,"Jesse doesn't know the area, so he assumed that the hot dog truck might be located after the pizza truck that he can see. He chooses this path, knowing that he doesn't mind walking for a bit longer anyway. _ K=0","Jesse doesn't know the area, so he assumed that the hot dog truck might be located after the pizza truck that he can see. He chooses this path, knowing that he doesn't mind walking for a bit longer anyway.","K=0","1010"
"1086","M003175","t100111","Harper must have not been able to see the hotdog truck from where he was, otherwise, he would have gone straight to it",1309,1,0,0,1,1,1,"Harper must have not been able to see the hotdog truck from where he was, otherwise, he would have gone straight to it _ K=0","Harper must have not been able to see the hotdog truck from where he was, otherwise, he would have gone straight to it","K=0","1001"
"1087","M003175","t111001","Taylor went out for food, and even though his favourite food is hot dogs, tonight he felt like having pizza instead and taking a long walk at the same time",1310,1,1,1,0,0,1,"Taylor went out for food, and even though his favourite food is hot dogs, tonight he felt like having pizza instead and taking a long walk at the same time _ Pu=0","Taylor went out for food, and even though his favourite food is hot dogs, tonight he felt like having pizza instead and taking a long walk at the same time","Pu=0","1110"
"1088","M003175","t110110","Parker wanted hot dogs and didn't particularly want to walk a lot to get there, so he took his usual route to the hot dog truck, which is the fastest one",1311,1,1,0,1,1,0,"Parker wanted hot dogs and didn't particularly want to walk a lot to get there, so he took his usual route to the hot dog truck, which is the fastest one _ Pu=1","Parker wanted hot dogs and didn't particularly want to walk a lot to get there, so he took his usual route to the hot dog truck, which is the fastest one","Pu=1","1101"
"1089","M066545","t101010","He didn't feel like having pizza so decided to walk to the hot dog stand instead.",1313,1,0,1,0,1,0,"He didn't feel like having pizza so decided to walk to the hot dog stand instead. _ Pu=1","He didn't feel like having pizza so decided to walk to the hot dog stand instead.","Pu=1","1010"
"1090","M066545","t111011","Because he is sporty he wanted to take a longer walk.",1314,1,1,1,0,1,1,"Because he is sporty he wanted to take a longer walk. _ C=1","Because he is sporty he wanted to take a longer walk.","C=1","1110"
"1091","M066545","t010110","It was the fastest way to the hot dog stand.",1315,0,1,0,1,1,0,"It was the fastest way to the hot dog stand. _ C=0","It was the fastest way to the hot dog stand.","C=0","0101"
"1092","M066545","t100001","He wanted to take a longer walk because he is sporty.",1316,1,0,0,0,0,1,"He wanted to take a longer walk because he is sporty. _ C=1","He wanted to take a longer walk because he is sporty.","C=1","1000"
"1093","M066545","t000111","He wanted to take a longer walk to the hot dog stand because he is sporty",1318,0,0,0,1,1,1,"He wanted to take a longer walk to the hot dog stand because he is sporty _ C=1","He wanted to take a longer walk to the hot dog stand because he is sporty","C=1","0001"
"1094","M066545","t110000","He loves pizza and the pizza stand was the closest to him.",1319,1,1,0,0,0,0,"He loves pizza and the pizza stand was the closest to him. _ P=0","He loves pizza and the pizza stand was the closest to him.","P=0","1100"
"1095","M066545","t011101","He didn't know there was a shorter way to the pizza stand.",1320,0,1,1,1,0,1,"He didn't know there was a shorter way to the pizza stand. _ K=0","He didn't know there was a shorter way to the pizza stand.","K=0","0111"
"1096","M844097","t011100","I think Drew wanted to go the shortest way possible for pizza",1321,0,1,1,1,0,0,"I think Drew wanted to go the shortest way possible for pizza _ Pu=0","I think Drew wanted to go the shortest way possible for pizza","Pu=0","0111"
"1097","M844097","t000110","Visually he could see the hot dog stand so he was guaranteed to be rewarded for his effort",1322,0,0,0,1,1,0,"Visually he could see the hot dog stand so he was guaranteed to be rewarded for his effort _ S=1","Visually he could see the hot dog stand so he was guaranteed to be rewarded for his effort","S=1","0001"
"1098","M844097","t101001","When he got to the hot dog stand he didn't really fancy one so he kept walking in the same direction until he found something else",1323,1,0,1,0,0,1,"When he got to the hot dog stand he didn't really fancy one so he kept walking in the same direction until he found something else _ Su=0","When he got to the hot dog stand he didn't really fancy one so he kept walking in the same direction until he found something else","Su=0","1010"
