"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans"
"1742","k5nlfxsdf7",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"1743","k5nlfxsdf7",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"1744","k5nlfxsdf7",0,"10%","50%","80%","50%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6
"1745","k5nlfxsdf7",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7
"1746","k5nlfxsdf7",0,"50%","10%","50%","80%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7
"1747","k5nlfxsdf7",0,"50%","10%","50%","80%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"1748","k5nlfxsdf7",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2
"1749","k5nlfxsdf7",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"1750","k5nlfxsdf7",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"1751","k5nlfxsdf7",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6
"1752","k5nlfxsdf7",0,"10%","70%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"1753","kay5gmo2wa",0,"50%","10%","50%","80%","group",0,0,0,0,"The postdoc did not talk about the paper","c1","conjunctive",8
"1754","kay5gmo2wa",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not talk about the paper","d1","disjunctive",4
"1755","kay5gmo2wa",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"1756","kay5gmo2wa",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"1757","kay5gmo2wa",0,"10%","50%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8
"1758","kay5gmo2wa",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"1759","kay5gmo2wa",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3
"1760","kay5gmo2wa",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"1761","kay5gmo2wa",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","conjunctive",4
"1762","kay5gmo2wa",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"1763","kay5gmo2wa",1,"50%","80%","50%","10%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4
"1764","kay5gmo2wa",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3
"1765","kazwao077f",0,"10%","70%","80%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4
"1766","kazwao077f",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"1767","kazwao077f",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"1768","kazwao077f",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"1769","kazwao077f",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"1770","kazwao077f",0,"50%","10%","50%","80%","cook",0,0,0,1,"The chef did not complete the dessert","d1","disjunctive",6
"1771","kazwao077f",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"1772","kazwao077f",1,"50%","80%","50%","10%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7
"1773","kazwao077f",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1","conjunctive",4
"1774","kazwao077f",0,"50%","10%","50%","80%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"1775","kazwao077f",0,"50%","10%","50%","80%","group",1,1,1,0,"The lecturer talked about the paper","c5","conjunctive",3
"1776","kazwao077f",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"1777","kgaw1zm6qa",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer did not talk about the paper","d5","disjunctive",4
"1778","kgaw1zm6qa",1,"50%","80%","50%","10%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3
"1779","kgaw1zm6qa",0,"10%","70%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"1780","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"1781","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"1782","kgaw1zm6qa",1,"50%","80%","50%","10%","cook",0,1,0,0,"The main dish did not impress the panel","c2","conjunctive",4
"1783","kgaw1zm6qa",0,"50%","10%","50%","80%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8
"1784","kgaw1zm6qa",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"1785","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the main dish","c5","conjunctive",1
"1786","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"1787","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",0,1,1,1,"The chef completed the dessert","d3","disjunctive",5
"1788","kgaw1zm6qa",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"1789","klcnyq0raa",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"1790","klcnyq0raa",0,"10%","70%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"1791","klcnyq0raa",0,"10%","70%","80%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7
"1792","klcnyq0raa",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"1793","klcnyq0raa",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"1794","klcnyq0raa",1,"50%","80%","50%","10%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"1795","klcnyq0raa",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"1796","klcnyq0raa",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6
"1797","klcnyq0raa",1,"50%","80%","50%","10%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"1798","klcnyq0raa",0,"50%","10%","50%","80%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7
"1799","klcnyq0raa",0,"50%","10%","50%","80%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"1800","klcnyq0raa",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","conjunctive",8
"1801","kvw58dx5gl",1,"50%","80%","50%","10%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6
"1802","kvw58dx5gl",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not have skill B","d4","disjunctive",6
"1803","kvw58dx5gl",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"1804","kvw58dx5gl",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"1805","kvw58dx5gl",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate had skill B","d6","disjunctive",5
"1806","kvw58dx5gl",0,"50%","10%","50%","80%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2
"1807","kvw58dx5gl",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"1808","kvw58dx5gl",0,"50%","10%","50%","80%","cook",0,1,0,1,"The dessert did not impress the panel","d2","disjunctive",8
"1809","kvw58dx5gl",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate had skill A","d7","disjunctive",1
"1810","kvw58dx5gl",0,"50%","10%","50%","80%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4
"1811","kvw58dx5gl",1,"50%","80%","50%","10%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"1812","kvw58dx5gl",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1
"1813","kx1dp56kk1",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"1814","kx1dp56kk1",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1","disjunctive",4
"1815","kx1dp56kk1",1,"80%","50%","10%","70%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4
"1816","kx1dp56kk1",0,"50%","10%","50%","80%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"1817","kx1dp56kk1",0,"50%","10%","50%","80%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2
"1818","kx1dp56kk1",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"1819","kx1dp56kk1",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7
"1820","kx1dp56kk1",0,"50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"1821","kx1dp56kk1",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"1822","kx1dp56kk1",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"1823","kx1dp56kk1",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1","conjunctive",8
"1824","kx1dp56kk1",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7
"1825","kxqv9mwcpw",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7
"1826","kxqv9mwcpw",0,"10%","50%","80%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4
"1827","kxqv9mwcpw",0,"50%","10%","50%","80%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"1828","kxqv9mwcpw",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill B","c3","conjunctive",8
"1829","kxqv9mwcpw",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"1830","kxqv9mwcpw",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not have skill B","d4","disjunctive",6
"1831","kxqv9mwcpw",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"1832","kxqv9mwcpw",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef completed the main dish","d5","disjunctive",1
"1833","kxqv9mwcpw",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate had skill A","c5","conjunctive",1
"1834","kxqv9mwcpw",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"1835","kxqv9mwcpw",0,"50%","10%","50%","80%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"1836","kxqv9mwcpw",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"1837","ky1q8mlyj1",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"1838","ky1q8mlyj1",0,"50%","10%","50%","80%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4
"1839","ky1q8mlyj1",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"1840","ky1q8mlyj1",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6
"1841","ky1q8mlyj1",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"1842","ky1q8mlyj1",0,"10%","70%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"1843","ky1q8mlyj1",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"1844","ky1q8mlyj1",1,"50%","80%","50%","10%","group",1,1,1,0,"The lecturer talked about the paper","c5","conjunctive",3
"1845","ky1q8mlyj1",0,"10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"1846","ky1q8mlyj1",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not demonstrate skill B","d1","disjunctive",8
"1847","ky1q8mlyj1",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2
"1848","ky1q8mlyj1",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4
"1849","l4n1kytgt3",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"1850","l4n1kytgt3",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"1851","l4n1kytgt3",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2
"1852","l4n1kytgt3",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"1853","l4n1kytgt3",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2
"1854","l4n1kytgt3",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"1855","l4n1kytgt3",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7
"1856","l4n1kytgt3",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"1857","l4n1kytgt3",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4
"1858","l4n1kytgt3",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3
"1859","l4n1kytgt3",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"1860","l4n1kytgt3",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"1861","le17jqsy9b",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","conjunctive",6
"1862","le17jqsy9b",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2
"1863","le17jqsy9b",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"1864","le17jqsy9b",1,"80%","50%","10%","70%","group",0,1,0,0,"The lecturer did not talk about the paper","c2","conjunctive",4
"1865","le17jqsy9b",1,"80%","50%","10%","70%","cook",1,0,1,1,"The dessert impressed the panel","d5","disjunctive",7
"1866","le17jqsy9b",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7
"1867","le17jqsy9b",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"1868","le17jqsy9b",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"1869","le17jqsy9b",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"1870","le17jqsy9b",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"1871","le17jqsy9b",0,"50%","10%","50%","80%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"1872","le17jqsy9b",1,"50%","80%","50%","10%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"1873","lezdvmtswn",0,"10%","70%","80%","50%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5
"1874","lezdvmtswn",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"1875","lezdvmtswn",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"1876","lezdvmtswn",0,"50%","10%","50%","80%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"1877","lezdvmtswn",0,"50%","10%","50%","80%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2
"1878","lezdvmtswn",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1
"1879","lezdvmtswn",0,"50%","10%","50%","80%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"1880","lezdvmtswn",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate had skill A","c5","conjunctive",1
"1881","lezdvmtswn",0,"50%","10%","50%","80%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"1882","lezdvmtswn",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"1883","lezdvmtswn",1,"50%","80%","50%","10%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"1884","lezdvmtswn",0,"50%","10%","50%","80%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"1885","lgtj8fvsno",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"1886","lgtj8fvsno",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"1887","lgtj8fvsno",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate had skill B","c2","conjunctive",5
"1888","lgtj8fvsno",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"1889","lgtj8fvsno",0,"50%","10%","50%","80%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"1890","lgtj8fvsno",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"1891","lgtj8fvsno",0,"50%","10%","50%","80%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7
"1892","lgtj8fvsno",0,"10%","70%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"1893","lgtj8fvsno",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3
"1894","lgtj8fvsno",0,"10%","70%","80%","50%","group",0,1,0,1,"The postdoc attended","d2","disjunctive",5
