"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","probgroup","ans","isPerm","anscb","ansVar","ansVar2","ansVar3"
"1059","wlpu3nk3td",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1060","wlpu3nk3td",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"1061","wlpu3nk3td",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1062","wojnm8utac",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"1063","wojnm8utac",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"1064","wu77gjvnd8",1,"80%","50%","10%","50%","group",1,0,1,1,"The postdoc did not talk about the paper","d5","1",8,FALSE,4,"Au","Au=0","Au=0"
"1065","wu77gjvnd8",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1066","wu77gjvnd8",0,"10%","50%","80%","50%","group",1,0,0,1,"The postdoc did not attend","d4","1",6,TRUE,6,"B","B","B=0"
"1067","wu77gjvnd8",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1068","wu77gjvnd8",0,"10%","50%","80%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"1069","wu77gjvnd8",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"1070","wytt38jv3g",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"1071","wytt38jv3g",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1072","wytt38jv3g",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1073","x4vw12ny87",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1074","x4vw12ny87",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not have skill A","d2","1",2,TRUE,2,"A","A","A=0"
"1075","x4vw12ny87",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1076","x4vw12ny87",0,"10%","50%","80%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"1077","x7dvscuq7e",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1078","x7dvscuq7e",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"1079","x7dvscuq7e",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"1080","xdgz54fewn",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"1081","xdgz54fewn",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not talk about the paper","d1","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"1082","xdgz54fewn",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","1",2,TRUE,6,"B","B","B=0"
"1083","xdgz54fewn",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1084","xjqzjdqbw8",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"1085","xw1qw9chgc",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,2,"A","A","A=0"
"1086","xw1qw9chgc",1,"80%","50%","10%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1087","xw1qw9chgc",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","1",1,TRUE,1,"A","A","A=1"
"1088","xw1qw9chgc",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate had skill A","d6","1",1,FALSE,1,"A","A","A=1"
"1089","xw1qw9chgc",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate had skill B","d2","1",5,FALSE,5,"B","B","B=1"
"1090","yqh4fsld07",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended","d7","1",1,TRUE,1,"A","A","A=1"
"1091","yqh4fsld07",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
"1092","yqh4fsld07",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1093","yuqvelnev0",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,2,"A","A","A=0"
"1094","yuqvelnev0",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1095","yuqvelnev0",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1096","yuqvelnev0",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"1097","yuqvelnev0",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1098","yuqvelnev0",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1099","yuqvelnev0",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1100","yv1f0ozupe",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1101","yv1f0ozupe",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1102","z3q2umskgr",0,"10%","50%","80%","50%","cook",1,1,0,1,"The chef completed the main dish","d6","1",1,FALSE,1,"A","A","A=1"
"1103","z3q2umskgr",0,"10%","50%","80%","50%","cook",1,1,0,0,"The chef completed the dessert","c4","1",5,FALSE,5,"B","B","B=1"
"1104","z3q2umskgr",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef completed the main dish","d4","1",1,FALSE,5,"B","B","B=1"
"1105","z3q2umskgr",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc attended","d3","1",5,TRUE,1,"A","A","A=1"
"1106","z63ryocovv",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","1",2,TRUE,2,"A","A","A=0"
"1107","z63ryocovv",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1108","z63ryocovv",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not have skill A","d4","1",2,FALSE,2,"A","A","A=0"
"1109","z63ryocovv",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1110","z63ryocovv",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"1111","zdswzt4po4",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1112","zdswzt4po4",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1113","zdswzt4po4",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1114","zdswzt4po4",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","1",2,TRUE,6,"B","B","B=0"
"1115","zfulw6413z",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"1116","zfulw6413z",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1117","zfulw6413z",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1118","zh7sjdce6x",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"1119","zh7sjdce6x",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,6,"B","B","B=0"
"1120","zh7sjdce6x",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"1121","zltdm69z1m",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1122","zltdm69z1m",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1123","zltdm69z1m",1,"80%","50%","10%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1124","zltdm69z1m",0,"10%","50%","80%","50%","group",1,0,0,0,"The postdoc did not attend","c3","1",6,TRUE,6,"B","B","B=0"
"1125","zltdm69z1m",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","1",2,TRUE,6,"B","B","B=0"
"1126","zltdm69z1m",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"1127","zpzzobdz8d",1,"80%","50%","10%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,6,"B","B","B=0"
"1128","zpzzobdz8d",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"1129","zpzzobdz8d",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1130","zpzzobdz8d",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","1",1,TRUE,1,"A","A","A=1"
"1131","zta2fh0km2",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the dessert","c5","1",5,TRUE,1,"A","A","A=1"
"1132","zta2fh0km2",1,"80%","50%","10%","50%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1133","zta2fh0km2",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"1134","zu9mcekfp9",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1135","zu9mcekfp9",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,6,"B","B","B=0"
"1136","zu9mcekfp9",0,"10%","50%","80%","50%","cook",1,1,1,1,"The dessert impressed the panel","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1137","zu9mcekfp9",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1138","zu9mcekfp9",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1139","zu9mcekfp9",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,2,"A","A","A=0"
"1140","zxzneggo1t",1,"80%","50%","10%","50%","cook",0,1,1,1,"The chef did not complete the main dish","d3","1",2,FALSE,6,"B","B","B=0"
"1141","zxzneggo1t",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate had skill A","d5","1",1,TRUE,1,"A","A","A=1"
"1142","zxzneggo1t",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1143","zxzneggo1t",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate demonstrated skill B","d2","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"1144","zxzneggo1t",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1145","zxzneggo1t",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1146","zxzneggo1t",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"1147","zxzneggo1t",0,"10%","50%","80%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1148","17egf7swxc",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","1",2,TRUE,6,"B","B","B=0"
"1149","17egf7swxc",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"1150","17egf7swxc",1,"80%","50%","10%","50%","group",1,1,0,1,"The postdoc did not attend","d6","1",6,FALSE,2,"A","A","A=0"
"1151","1pv3tu1yex",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate had skill B","d2","1",5,FALSE,1,"A","A","A=1"
"1152","1pv3tu1yex",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1","1",4,FALSE,4,"Au","Au=0","Au=0"
"1153","1pv3tu1yex",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate had skill A","c3","1",1,FALSE,1,"A","A","A=1"
"1154","1pv3tu1yex",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate demonstrated skill B","c4","1",7,FALSE,3,"Au","Au=1","Au=1"
"1155","1pv3tu1yex",0,"10%","50%","80%","50%","cook",1,1,1,0,"The chef completed the dessert","c5","1",5,TRUE,5,"B","B","B=1"
"1156","3jgga5t5rn",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,2,"A","A","A=0"
"1157","3jgga5t5rn",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1158","3jgga5t5rn",0,"10%","50%","80%","50%","group",0,0,0,0,"The lecturer did not attend","c1","1",2,TRUE,2,"A","A","A=0"
"1159","3jgga5t5rn",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate demonstrated skill B","d2","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"1160","3jgga5t5rn",0,"10%","50%","80%","50%","cook",1,0,0,0,"The dessert did not impress the panel","c3","1",8,FALSE,8,"Bu","Bu=0","Bu=0"
"1161","3jgga5t5rn",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"1162","48aes9l8f8",1,"80%","50%","10%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,6,"B","B","B=0"
"1163","48aes9l8f8",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"1164","7d9hmp5nn7",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","1",2,TRUE,6,"B","B","B=0"
"1165","7d9hmp5nn7",1,"80%","50%","10%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1166","7d9hmp5nn7",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not have skill B","d4","1",6,TRUE,2,"A","A","A=0"
"1167","7d9hmp5nn7",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1168","7d9hmp5nn7",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,6,"B","B","B=0"
"1169","7d9hmp5nn7",0,"10%","50%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","1",3,TRUE,3,"Au","Au=1","Au=1"
"1170","7d9hmp5nn7",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1171","7d9hmp5nn7",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1172","7zsubff1v7",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1173","7zsubff1v7",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"1174","7zsubff1v7",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"1175","7zsubff1v7",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc attended","c5","1",5,TRUE,1,"A","A","A=1"
"1176","7zsubff1v7",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"1177","7zsubff1v7",0,"10%","50%","80%","50%","group",1,0,0,0,"The postdoc did not attend","c3","1",6,TRUE,6,"B","B","B=0"
"1178","bbarzecvfw",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc attended","c4","1",5,FALSE,5,"B","B","B=1"
"1179","bbarzecvfw",1,"80%","50%","10%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,6,"B","B","B=0"
"1180","bbarzecvfw",0,"10%","50%","80%","50%","cook",0,1,1,1,"The chef completed the dessert","d3","1",5,TRUE,5,"B","B","B=1"
"1181","fhcq74lnvf",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"1182","fhcq74lnvf",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"1183","fhcq74lnvf",1,"80%","50%","10%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1184","fhcq74lnvf",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1185","fhcq74lnvf",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1186","fhcq74lnvf",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
"1187","fhcq74lnvf",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","1",2,TRUE,6,"B","B","B=0"
"1188","fhcq74lnvf",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1189","rwfa6ngz50",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1190","rwfa6ngz50",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not have skill A","d2","1",2,TRUE,6,"B","B","B=0"
"1191","rwfa6ngz50",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1192","rwfa6ngz50",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"1193","rwfa6ngz50",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1194","rwfa6ngz50",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc attended","c5","1",5,TRUE,1,"A","A","A=1"
"1195","yxs6r1r9mt",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1196","yxs6r1r9mt",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"1197","yxs6r1r9mt",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1198","yxs6r1r9mt",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"1199","yxs6r1r9mt",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1200","yxs6r1r9mt",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1201","yxs6r1r9mt",0,"10%","50%","80%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
