"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype"
"2101","mou29fwrf1",0,"50%","10%","50%","80%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2102","mou29fwrf1",0,"10%","70%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2103","mou29fwrf1",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1"
"2104","mou29fwrf1",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2105","mou29fwrf1",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2106","mou29fwrf1",0,"10%","70%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2107","mou29fwrf1",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1"
"2108","mou29fwrf1",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2109","mou29fwrf1",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2110","mou29fwrf1",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"2111","mvfvsohrwx",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill B","c3"
"2112","mvfvsohrwx",1,"80%","50%","10%","70%","group",0,1,0,0,"The lecturer did not attend","c2"
"2113","mvfvsohrwx",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2114","mvfvsohrwx",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1"
"2115","mvfvsohrwx",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2116","mvfvsohrwx",0,"50%","10%","50%","80%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2117","mvfvsohrwx",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate did not demonstrate skill B","d5"
"2118","mvfvsohrwx",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2119","mvfvsohrwx",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2120","mvfvsohrwx",0,"10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2121","mvfvsohrwx",0,"10%","50%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7"
"2122","mvfvsohrwx",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2123","my5bsvkq60",0,"10%","70%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2124","my5bsvkq60",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2125","my5bsvkq60",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2126","my5bsvkq60",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5"
"2127","my5bsvkq60",1,"80%","50%","10%","50%","cook",1,1,0,0,"The chef completed the dessert","c4"
"2128","my5bsvkq60",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"2129","my5bsvkq60",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2130","my5bsvkq60",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1"
"2131","my5bsvkq60",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2132","my5bsvkq60",0,"50%","10%","50%","80%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2133","my5bsvkq60",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2134","my5bsvkq60",0,"50%","10%","50%","80%","group",1,0,0,0,"The postdoc did not attend","c3"
"2135","n3nv8181ac",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate demonstrated skill A","c3"
"2136","n3nv8181ac",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"2137","n3nv8181ac",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate did not have skill A","d3"
"2138","n3nv8181ac",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"2139","n3nv8181ac",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2"
"2140","n3nv8181ac",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1"
"2141","n3nv8181ac",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2142","n3nv8181ac",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1"
"2143","n3nv8181ac",1,"80%","50%","10%","70%","cook",1,1,1,1,"The chef completed the dessert","d7"
"2144","n3nv8181ac",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2"
"2145","n3nv8181ac",0,"50%","10%","50%","80%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2146","n3nv8181ac",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate had skill B","c5"
"2147","na316rcy4y",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer attended","d4"
"2148","na316rcy4y",0,"10%","70%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"2149","na316rcy4y",0,"50%","10%","50%","80%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2150","na316rcy4y",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2151","na316rcy4y",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2152","na316rcy4y",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2153","na316rcy4y",0,"50%","10%","50%","80%","cook",1,0,0,0,"The chef completed the main dish","c3"
"2154","na316rcy4y",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"2155","na316rcy4y",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2156","na316rcy4y",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2157","na316rcy4y",0,"50%","10%","50%","80%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2158","na316rcy4y",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2159","nbh7o84brz",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"2160","nbh7o84brz",1,"50%","80%","50%","10%","group",1,0,0,0,"The lecturer did not talk about the paper","c3"
"2161","nbh7o84brz",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1"
"2162","nbh7o84brz",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2163","nbh7o84brz",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not have skill A","c2"
"2164","nbh7o84brz",1,"50%","80%","50%","10%","cook",0,1,0,1,"The chef did not complete the main dish","d2"
"2165","nbh7o84brz",0,"50%","10%","50%","80%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"2166","nbh7o84brz",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"2167","nbh7o84brz",1,"80%","50%","10%","50%","group",1,1,1,1,"The postdoc attended","d7"
"2168","nbh7o84brz",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"2169","nbh7o84brz",0,"50%","10%","50%","80%","cook",1,0,1,1,"The chef did not complete the main dish","d5"
"2170","nbh7o84brz",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not have skill B","d4"
"2171","nfmrpcwpdx",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2172","nfmrpcwpdx",0,"50%","10%","50%","80%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2173","nfmrpcwpdx",0,"10%","70%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2174","nfmrpcwpdx",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the main dish","c3"
"2175","nfmrpcwpdx",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2176","nfmrpcwpdx",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"2177","nfmrpcwpdx",1,"80%","50%","10%","70%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"2178","nfmrpcwpdx",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not have skill A","c2"
"2179","nfmrpcwpdx",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2180","nfmrpcwpdx",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"2181","nfmrpcwpdx",0,"50%","10%","50%","80%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2182","nfmrpcwpdx",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc talked about the paper","d2"
"2183","nop27bhzta",0,"10%","70%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2184","nop27bhzta",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2185","nop27bhzta",0,"10%","50%","80%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"2186","nop27bhzta",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"2187","nop27bhzta",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2188","nop27bhzta",0,"50%","10%","50%","80%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2189","nop27bhzta",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"2190","nop27bhzta",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended","d7"
"2191","nop27bhzta",0,"10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2192","nop27bhzta",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1"
"2193","nop27bhzta",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2194","nop27bhzta",0,"10%","70%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2195","npvbn9czuj",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2196","npvbn9czuj",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2197","npvbn9czuj",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2198","npvbn9czuj",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7"
"2199","npvbn9czuj",0,"10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1"
"2200","npvbn9czuj",0,"10%","70%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill A","d2"
"2201","npvbn9czuj",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1"
"2202","npvbn9czuj",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2203","npvbn9czuj",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2"
"2204","npvbn9czuj",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2205","npvbn9czuj",0,"50%","10%","50%","80%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2206","npvbn9czuj",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2207","nxsvdjbdee",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate had skill A","c1"
"2208","nxsvdjbdee",1,"80%","50%","10%","50%","group",0,0,0,1,"The postdoc did not talk about the paper","d1"
"2209","nxsvdjbdee",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2210","nxsvdjbdee",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer attended","d5"
"2211","nxsvdjbdee",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2"
"2212","nxsvdjbdee",0,"50%","10%","50%","80%","job",1,1,0,0,"The candidate demonstrated skill B","c4"
"2213","nxsvdjbdee",0,"50%","10%","50%","80%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"2214","nxsvdjbdee",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2"
"2215","nxsvdjbdee",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate had skill A","d4"
"2216","nxsvdjbdee",0,"50%","10%","50%","80%","group",1,1,0,1,"The postdoc talked about the paper","d6"
"2217","nxsvdjbdee",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7"
"2218","nxsvdjbdee",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef completed the main dish","c3"
"2219","ny1uf1zzq2",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2220","ny1uf1zzq2",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"2221","ny1uf1zzq2",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2222","ny1uf1zzq2",0,"10%","70%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2223","ny1uf1zzq2",0,"10%","70%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2"
"2224","ny1uf1zzq2",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2225","ny1uf1zzq2",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3"
"2226","ny1uf1zzq2",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2227","ny1uf1zzq2",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2228","ny1uf1zzq2",0,"50%","10%","50%","80%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2229","ny1uf1zzq2",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2230","ny1uf1zzq2",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2231","o25an940gm",0,"50%","10%","50%","80%","cook",0,1,0,1,"The chef completed the dessert","d2"
"2232","o25an940gm",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate had skill A","d5"
"2233","o25an940gm",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate did not have skill A","d3"
"2234","o25an940gm",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef completed the main dish","c3"
"2235","o25an940gm",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer attended","d4"
"2236","o25an940gm",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate had skill B","c2"
"2237","o25an940gm",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the main dish","c5"
"2238","o25an940gm",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1"
"2239","o25an940gm",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2240","o25an940gm",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate had skill A","d6"
"2241","o25an940gm",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate had skill A","c4"
"2242","o25an940gm",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc attended","d7"
"2243","o5lqz4x3cd",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2244","o5lqz4x3cd",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3"
"2245","o5lqz4x3cd",0,"10%","70%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2246","o5lqz4x3cd",0,"10%","70%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"2247","o5lqz4x3cd",1,"50%","80%","50%","10%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2248","o5lqz4x3cd",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2249","o5lqz4x3cd",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill B","d1"
"2250","o5lqz4x3cd",0,"10%","70%","80%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"2251","o5lqz4x3cd",0,"50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2252","o5lqz4x3cd",1,"50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2253","o5lqz4x3cd",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"2254","o5lqz4x3cd",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2255","o7yuhrgc3m",1,"50%","80%","50%","10%","cook",0,1,0,1,"The chef completed the main dish","d2"
"2256","o7yuhrgc3m",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate had skill B","d7"
"2257","ogfalc9pqu",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2258","ogfalc9pqu",1,"50%","80%","50%","10%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2259","ogfalc9pqu",0,"50%","10%","50%","80%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"2260","ogfalc9pqu",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"2261","ogfalc9pqu",0,"50%","10%","50%","80%","group",1,0,0,0,"The lecturer attended","c3"
"2262","ogfalc9pqu",0,"50%","10%","50%","80%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"2263","ogfalc9pqu",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2264","ogfalc9pqu",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2265","ogfalc9pqu",0,"10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2266","ogfalc9pqu",1,"80%","50%","10%","70%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"2267","ogfalc9pqu",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2"
"2268","ogfalc9pqu",0,"10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2269","onqgyw6l5w",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3"
"2270","onqgyw6l5w",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1"
"2271","onqgyw6l5w",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2272","onqgyw6l5w",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2273","onqgyw6l5w",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2274","onqgyw6l5w",1,"80%","50%","10%","70%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"2275","onqgyw6l5w",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"2276","onqgyw6l5w",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1"
"2277","onqgyw6l5w",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2278","onqgyw6l5w",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2279","onqgyw6l5w",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"2280","onqgyw6l5w",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"2281","opl5zrhvvg",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"2282","opl5zrhvvg",1,"50%","80%","50%","10%","cook",1,0,0,1,"The dessert did not impress the panel","d4"
"2283","opl5zrhvvg",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate demonstrated skill A","d1"
"2284","opl5zrhvvg",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2285","opl5zrhvvg",0,"10%","70%","80%","50%","job",1,0,1,1,"The candidate had skill B","d5"
"2286","opl5zrhvvg",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate demonstrated skill A","c2"
"2287","opl5zrhvvg",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate demonstrated skill B","d2"
"2288","opl5zrhvvg",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert impressed the panel","d6"
